"lme","stockid","year","catch_est","catch_type","catch_units","catch","year2"
"New Zealand Shelf","PAUANPAU5A",1973,"reported","TC","MT",21.8,2014
"New Zealand Shelf","PAUANPAU5A",1974,"reported","TC","MT",24.2,2014
"New Zealand Shelf","PAUANPAU5A",1975,"reported","TC","MT",22.9,2014
"New Zealand Shelf","PAUANPAU5A",1976,"reported","TC","MT",18.4,2014
"New Zealand Shelf","PAUANPAU5A",1977,"reported","TC","MT",25.2,2014
"New Zealand Shelf","PAUANPAU5A",1978,"reported","TC","MT",37.6,2014
"New Zealand Shelf","PAUANPAU5A",1979,"reported","TC","MT",39.4,2014
"New Zealand Shelf","PAUANPAU5A",1980,"reported","TC","MT",48.6,2014
"New Zealand Shelf","PAUANPAU5A",1981,"reported","TC","MT",58.7,2014
"New Zealand Shelf","PAUANPAU5A",1982,"reported","TC","MT",39,2014
"New Zealand Shelf","PAUANPAU5A",1983,"reported","TC","MT",49.7,2014
"New Zealand Shelf","PAUANPAU5A",1984,"reported","TC","MT",76.3,2014
"New Zealand Shelf","PAUANPAU5A",1985,"reported","TC","MT",27.1,2014
"New Zealand Shelf","PAUANPAU5A",1986,"reported","TC","MT",35.6,2014
"New Zealand Shelf","PAUANPAU5A",1987,"reported","TC","MT",17.5,2014
"New Zealand Shelf","PAUANPAU5A",1988,"reported","TC","MT",22.4,2014
"New Zealand Shelf","PAUANPAU5A",1989,"reported","TC","MT",91,2014
"New Zealand Shelf","PAUANPAU5A",1990,"reported","TC","MT",49.2,2014
"New Zealand Shelf","PAUANPAU5A",1991,"reported","TC","MT",98.8,2014
"New Zealand Shelf","PAUANPAU5A",1992,"reported","TC","MT",73.9,2014
"New Zealand Shelf","PAUANPAU5A",1993,"reported","TC","MT",26.5,2014
"New Zealand Shelf","PAUANPAU5A",1994,"reported","TC","MT",35.4,2014
"New Zealand Shelf","PAUANPAU5A",1995,"reported","TC","MT",41.4,2014
"New Zealand Shelf","PAUANPAU5A",1996,"reported","TC","MT",47,2014
"New Zealand Shelf","PAUANPAU5A",1997,"reported","TC","MT",63.1,2014
"New Zealand Shelf","PAUANPAU5A",1998,"reported","TC","MT",94.7,2014
"New Zealand Shelf","PAUANPAU5A",1999,"reported","TC","MT",70.8,2014
"New Zealand Shelf","PAUANPAU5A",2000,"reported","TC","MT",94.3,2014
"New Zealand Shelf","PAUANPAU5A",2001,"reported","TC","MT",101,2014
"New Zealand Shelf","PAUANPAU5A",2002,"reported","TC","MT",75.5,2014
"New Zealand Shelf","PAUANPAU5A",2003,"reported","TC","MT",83.3,2014
"New Zealand Shelf","PAUANPAU5A",2004,"reported","TC","MT",93.5,2014
"New Zealand Shelf","PAUANPAU5A",2005,"reported","TC","MT",92.3,2014
"New Zealand Shelf","PAUANPAU5A",2006,"reported","TC","MT",77.4,2014
"New Zealand Shelf","PAUANPAU5A",2007,"reported","TC","MT",68.4,2014
"New Zealand Shelf","PAUANPAU5A",2008,"reported","TC","MT",71.3,2014
"New Zealand Shelf","PAUANPAU5A",2009,"reported","TC","MT",59.9,2014
"New Zealand Shelf","PAUANPAU5A",2010,"reported","TC","MT",73.5,2014
"New Zealand Shelf","PAUANPAU5A",2011,"reported","TC","MT",65.7,2014
"New Zealand Shelf","PAUANPAU5A",2012,"reported","TC","MT",60.8,2014
"New Zealand Shelf","PAUANPAU5A",2013,"reported","TC","MT",57.3,2014
"New Zealand Shelf","PAUANPAU5A",2014,"reported","TC","MT",64.4,2014
"New Zealand Shelf","PAUAPAU5B",1965,"reported","TC","MT",11,2013
"New Zealand Shelf","PAUAPAU5B",1966,"reported","TC","MT",23,2013
"New Zealand Shelf","PAUAPAU5B",1967,"reported","TC","MT",34,2013
"New Zealand Shelf","PAUAPAU5B",1968,"reported","TC","MT",45,2013
"New Zealand Shelf","PAUAPAU5B",1969,"reported","TC","MT",56,2013
"New Zealand Shelf","PAUAPAU5B",1970,"reported","TC","MT",68,2013
"New Zealand Shelf","PAUAPAU5B",1971,"reported","TC","MT",79,2013
"New Zealand Shelf","PAUAPAU5B",1972,"reported","TC","MT",90,2013
"New Zealand Shelf","PAUAPAU5B",1973,"reported","TC","MT",101,2013
"New Zealand Shelf","PAUAPAU5B",1974,"reported","TC","MT",113,2013
"New Zealand Shelf","PAUAPAU5B",1975,"reported","TC","MT",107,2013
"New Zealand Shelf","PAUAPAU5B",1976,"reported","TC","MT",86,2013
"New Zealand Shelf","PAUAPAU5B",1977,"reported","TC","MT",118,2013
"New Zealand Shelf","PAUAPAU5B",1978,"reported","TC","MT",176,2013
"New Zealand Shelf","PAUAPAU5B",1979,"reported","TC","MT",185,2013
"New Zealand Shelf","PAUAPAU5B",1980,"reported","TC","MT",228,2013
"New Zealand Shelf","PAUAPAU5B",1981,"reported","TC","MT",276,2013
"New Zealand Shelf","PAUAPAU5B",1982,"reported","TC","MT",183,2013
"New Zealand Shelf","PAUAPAU5B",1983,"reported","TC","MT",234,2013
"New Zealand Shelf","PAUAPAU5B",1984,"reported","TC","MT",298,2013
"New Zealand Shelf","PAUAPAU5B",1985,"reported","TC","MT",228,2013
"New Zealand Shelf","PAUAPAU5B",1986,"reported","TC","MT",220,2013
"New Zealand Shelf","PAUAPAU5B",1987,"reported","TC","MT",256,2013
"New Zealand Shelf","PAUAPAU5B",1988,"reported","TC","MT",333,2013
"New Zealand Shelf","PAUAPAU5B",1989,"reported","TC","MT",237,2013
"New Zealand Shelf","PAUAPAU5B",1990,"reported","TC","MT",260,2013
"New Zealand Shelf","PAUAPAU5B",1991,"reported","TC","MT",249,2013
"New Zealand Shelf","PAUAPAU5B",1992,"reported","TC","MT",261,2013
"New Zealand Shelf","PAUAPAU5B",1993,"reported","TC","MT",229,2013
"New Zealand Shelf","PAUAPAU5B",1994,"reported","TC","MT",241,2013
"New Zealand Shelf","PAUAPAU5B",1995,"reported","TC","MT",239,2013
"New Zealand Shelf","PAUAPAU5B",1996,"reported","TC","MT",153,2013
"New Zealand Shelf","PAUAPAU5B",1997,"reported","TC","MT",151,2013
"New Zealand Shelf","PAUAPAU5B",1998,"reported","TC","MT",154,2013
"New Zealand Shelf","PAUAPAU5B",1999,"reported","TC","MT",158,2013
"New Zealand Shelf","PAUAPAU5B",2000,"reported","TC","MT",127,2013
"New Zealand Shelf","PAUAPAU5B",2001,"reported","TC","MT",100,2013
"New Zealand Shelf","PAUAPAU5B",2002,"reported","TC","MT",100,2013
"New Zealand Shelf","PAUAPAU5B",2003,"reported","TC","MT",100,2013
"New Zealand Shelf","PAUAPAU5B",2004,"reported","TC","MT",101,2013
"New Zealand Shelf","PAUAPAU5B",2005,"reported","TC","MT",101,2013
"New Zealand Shelf","PAUAPAU5B",2006,"reported","TC","MT",101,2013
"New Zealand Shelf","PAUAPAU5B",2007,"reported","TC","MT",100,2013
"New Zealand Shelf","PAUAPAU5B",2008,"reported","TC","MT",101,2013
"New Zealand Shelf","PAUAPAU5B",2009,"reported","TC","MT",101,2013
"New Zealand Shelf","PAUAPAU5B",2010,"reported","TC","MT",101,2013
"New Zealand Shelf","PAUAPAU5B",2011,"reported","TC","MT",101,2013
"New Zealand Shelf","PAUAPAU5B",2012,"reported","TC","MT",101,2013
"New Zealand Shelf","PAUAPAU5B",2013,"reported","TC","MT",101,2013
"New Zealand Shelf","PAUAPAU5B",2014,"extrapolated","TC","MT",101,2013
"New Zealand Shelf","PAUAPAU5D",1965,"reported","TC","MT",5.3,2012
"New Zealand Shelf","PAUAPAU5D",1966,"reported","TC","MT",10.6,2012
"New Zealand Shelf","PAUAPAU5D",1967,"reported","TC","MT",15.9,2012
"New Zealand Shelf","PAUAPAU5D",1968,"reported","TC","MT",21.3,2012
"New Zealand Shelf","PAUAPAU5D",1969,"reported","TC","MT",26.6,2012
"New Zealand Shelf","PAUAPAU5D",1970,"reported","TC","MT",31.9,2012
"New Zealand Shelf","PAUAPAU5D",1971,"reported","TC","MT",37.2,2012
"New Zealand Shelf","PAUAPAU5D",1972,"reported","TC","MT",42.5,2012
"New Zealand Shelf","PAUAPAU5D",1973,"reported","TC","MT",47.9,2012
"New Zealand Shelf","PAUAPAU5D",1974,"reported","TC","MT",67.2,2012
"New Zealand Shelf","PAUAPAU5D",1975,"reported","TC","MT",64.6,2012
"New Zealand Shelf","PAUAPAU5D",1976,"reported","TC","MT",54.5,2012
"New Zealand Shelf","PAUAPAU5D",1977,"reported","TC","MT",70.1,2012
"New Zealand Shelf","PAUAPAU5D",1978,"reported","TC","MT",98.4,2012
"New Zealand Shelf","PAUAPAU5D",1979,"reported","TC","MT",103,2012
"New Zealand Shelf","PAUAPAU5D",1980,"reported","TC","MT",124,2012
"New Zealand Shelf","PAUAPAU5D",1981,"reported","TC","MT",147,2012
"New Zealand Shelf","PAUAPAU5D",1982,"reported","TC","MT",103,2012
"New Zealand Shelf","PAUAPAU5D",1983,"reported","TC","MT",127,2012
"New Zealand Shelf","PAUAPAU5D",1984,"reported","TC","MT",165,2012
"New Zealand Shelf","PAUAPAU5D",1985,"reported","TC","MT",98.6,2012
"New Zealand Shelf","PAUAPAU5D",1986,"reported","TC","MT",82.3,2012
"New Zealand Shelf","PAUAPAU5D",1987,"reported","TC","MT",159,2012
"New Zealand Shelf","PAUAPAU5D",1988,"reported","TC","MT",111,2012
"New Zealand Shelf","PAUAPAU5D",1989,"reported","TC","MT",114,2012
"New Zealand Shelf","PAUAPAU5D",1990,"reported","TC","MT",158,2012
"New Zealand Shelf","PAUAPAU5D",1991,"reported","TC","MT",161,2012
"New Zealand Shelf","PAUAPAU5D",1992,"reported","TC","MT",148,2012
"New Zealand Shelf","PAUAPAU5D",1993,"reported","TC","MT",182,2012
"New Zealand Shelf","PAUAPAU5D",1994,"reported","TC","MT",168,2012
"New Zealand Shelf","PAUAPAU5D",1995,"reported","TC","MT",157,2012
"New Zealand Shelf","PAUAPAU5D",1996,"reported","TC","MT",166,2012
"New Zealand Shelf","PAUAPAU5D",1997,"reported","TC","MT",167,2012
"New Zealand Shelf","PAUAPAU5D",1998,"reported","TC","MT",169,2012
"New Zealand Shelf","PAUAPAU5D",1999,"reported","TC","MT",169,2012
"New Zealand Shelf","PAUAPAU5D",2000,"reported","TC","MT",169,2012
"New Zealand Shelf","PAUAPAU5D",2001,"reported","TC","MT",170,2012
"New Zealand Shelf","PAUAPAU5D",2002,"reported","TC","MT",170,2012
"New Zealand Shelf","PAUAPAU5D",2003,"reported","TC","MT",133,2012
"New Zealand Shelf","PAUAPAU5D",2004,"reported","TC","MT",110,2012
"New Zealand Shelf","PAUAPAU5D",2005,"reported","TC","MT",111,2012
"New Zealand Shelf","PAUAPAU5D",2006,"reported","TC","MT",111,2012
"New Zealand Shelf","PAUAPAU5D",2007,"reported","TC","MT",111,2012
"New Zealand Shelf","PAUAPAU5D",2008,"reported","TC","MT",111,2012
"New Zealand Shelf","PAUAPAU5D",2009,"reported","TC","MT",111,2012
"New Zealand Shelf","PAUAPAU5D",2010,"reported","TC","MT",112,2012
"New Zealand Shelf","PAUAPAU5D",2011,"reported","TC","MT",111,2012
"New Zealand Shelf","PAUAPAU5D",2012,"reported","TC","MT",111,2012
"New Zealand Shelf","PAUAPAU5D",2013,"extrapolated","TC","MT",111,2012
"New Zealand Shelf","PAUAPAU5D",2014,"extrapolated","TC","MT",111,2012
"New Zealand Shelf","PAUAPAU7",1965,"reported","TC","MT",16,2014
"New Zealand Shelf","PAUAPAU7",1966,"reported","TC","MT",31,2014
"New Zealand Shelf","PAUAPAU7",1967,"reported","TC","MT",47,2014
"New Zealand Shelf","PAUAPAU7",1968,"reported","TC","MT",63,2014
"New Zealand Shelf","PAUAPAU7",1969,"reported","TC","MT",79,2014
"New Zealand Shelf","PAUAPAU7",1970,"reported","TC","MT",94,2014
"New Zealand Shelf","PAUAPAU7",1971,"reported","TC","MT",110,2014
"New Zealand Shelf","PAUAPAU7",1972,"reported","TC","MT",126,2014
"New Zealand Shelf","PAUAPAU7",1973,"reported","TC","MT",142,2014
"New Zealand Shelf","PAUAPAU7",1974,"reported","TC","MT",157,2014
"New Zealand Shelf","PAUAPAU7",1975,"reported","TC","MT",209,2014
"New Zealand Shelf","PAUAPAU7",1976,"reported","TC","MT",154,2014
"New Zealand Shelf","PAUAPAU7",1977,"reported","TC","MT",256,2014
"New Zealand Shelf","PAUAPAU7",1978,"reported","TC","MT",215,2014
"New Zealand Shelf","PAUAPAU7",1979,"reported","TC","MT",319,2014
"New Zealand Shelf","PAUAPAU7",1980,"reported","TC","MT",239,2014
"New Zealand Shelf","PAUAPAU7",1981,"reported","TC","MT",507,2014
"New Zealand Shelf","PAUAPAU7",1982,"reported","TC","MT",388,2014
"New Zealand Shelf","PAUAPAU7",1983,"reported","TC","MT",419,2014
"New Zealand Shelf","PAUAPAU7",1984,"reported","TC","MT",350,2014
"New Zealand Shelf","PAUAPAU7",1985,"reported","TC","MT",251,2014
"New Zealand Shelf","PAUAPAU7",1986,"reported","TC","MT",258,2014
"New Zealand Shelf","PAUAPAU7",1987,"reported","TC","MT",265,2014
"New Zealand Shelf","PAUAPAU7",1988,"reported","TC","MT",279,2014
"New Zealand Shelf","PAUAPAU7",1989,"reported","TC","MT",268,2014
"New Zealand Shelf","PAUAPAU7",1990,"reported","TC","MT",279,2014
"New Zealand Shelf","PAUAPAU7",1991,"reported","TC","MT",282,2014
"New Zealand Shelf","PAUAPAU7",1992,"reported","TC","MT",269,2014
"New Zealand Shelf","PAUAPAU7",1993,"reported","TC","MT",273,2014
"New Zealand Shelf","PAUAPAU7",1994,"reported","TC","MT",276,2014
"New Zealand Shelf","PAUAPAU7",1995,"reported","TC","MT",268,2014
"New Zealand Shelf","PAUAPAU7",1996,"reported","TC","MT",272,2014
"New Zealand Shelf","PAUAPAU7",1997,"reported","TC","MT",266,2014
"New Zealand Shelf","PAUAPAU7",1998,"reported","TC","MT",260,2014
"New Zealand Shelf","PAUAPAU7",1999,"reported","TC","MT",274,2014
"New Zealand Shelf","PAUAPAU7",2000,"reported","TC","MT",279,2014
"New Zealand Shelf","PAUAPAU7",2001,"reported","TC","MT",221,2014
"New Zealand Shelf","PAUAPAU7",2002,"reported","TC","MT",172,2014
"New Zealand Shelf","PAUAPAU7",2003,"reported","TC","MT",197,2014
"New Zealand Shelf","PAUAPAU7",2004,"reported","TC","MT",177,2014
"New Zealand Shelf","PAUAPAU7",2005,"reported","TC","MT",173,2014
"New Zealand Shelf","PAUAPAU7",2006,"reported","TC","MT",204,2014
"New Zealand Shelf","PAUAPAU7",2007,"reported","TC","MT",191,2014
"New Zealand Shelf","PAUAPAU7",2008,"reported","TC","MT",202,2014
"New Zealand Shelf","PAUAPAU7",2009,"reported","TC","MT",197,2014
"New Zealand Shelf","PAUAPAU7",2010,"reported","TC","MT",197,2014
"New Zealand Shelf","PAUAPAU7",2011,"reported","TC","MT",196,2014
"New Zealand Shelf","PAUAPAU7",2012,"reported","TC","MT",204,2014
"New Zealand Shelf","PAUAPAU7",2013,"reported","TC","MT",167,2014
"New Zealand Shelf","PAUAPAU7",2014,"reported","TC","MT",155,2014
"New Zealand Shelf","PAUASPAU5A",1965,"reported","TC","MT",3.2,2014
"New Zealand Shelf","PAUASPAU5A",1966,"reported","TC","MT",6.3,2014
"New Zealand Shelf","PAUASPAU5A",1967,"reported","TC","MT",9.5,2014
"New Zealand Shelf","PAUASPAU5A",1968,"reported","TC","MT",12.7,2014
"New Zealand Shelf","PAUASPAU5A",1969,"reported","TC","MT",15.9,2014
"New Zealand Shelf","PAUASPAU5A",1970,"reported","TC","MT",19,2014
"New Zealand Shelf","PAUASPAU5A",1971,"reported","TC","MT",22.2,2014
"New Zealand Shelf","PAUASPAU5A",1972,"reported","TC","MT",25.4,2014
"New Zealand Shelf","PAUASPAU5A",1973,"reported","TC","MT",28.5,2014
"New Zealand Shelf","PAUASPAU5A",1974,"reported","TC","MT",31.7,2014
"New Zealand Shelf","PAUASPAU5A",1975,"reported","TC","MT",30.4,2014
"New Zealand Shelf","PAUASPAU5A",1976,"reported","TC","MT",25.5,2014
"New Zealand Shelf","PAUASPAU5A",1977,"reported","TC","MT",32.8,2014
"New Zealand Shelf","PAUASPAU5A",1978,"reported","TC","MT",46.3,2014
"New Zealand Shelf","PAUASPAU5A",1979,"reported","TC","MT",48.3,2014
"New Zealand Shelf","PAUASPAU5A",1980,"reported","TC","MT",58.2,2014
"New Zealand Shelf","PAUASPAU5A",1981,"reported","TC","MT",69.1,2014
"New Zealand Shelf","PAUASPAU5A",1982,"reported","TC","MT",47.9,2014
"New Zealand Shelf","PAUASPAU5A",1983,"reported","TC","MT",59.5,2014
"New Zealand Shelf","PAUASPAU5A",1984,"reported","TC","MT",77.2,2014
"New Zealand Shelf","PAUASPAU5A",1985,"reported","TC","MT",51.1,2014
"New Zealand Shelf","PAUASPAU5A",1986,"reported","TC","MT",41.7,2014
"New Zealand Shelf","PAUASPAU5A",1987,"reported","TC","MT",26.8,2014
"New Zealand Shelf","PAUASPAU5A",1988,"reported","TC","MT",41.6,2014
"New Zealand Shelf","PAUASPAU5A",1989,"reported","TC","MT",69.3,2014
"New Zealand Shelf","PAUASPAU5A",1990,"reported","TC","MT",64.5,2014
"New Zealand Shelf","PAUASPAU5A",1991,"reported","TC","MT",65.4,2014
"New Zealand Shelf","PAUASPAU5A",1992,"reported","TC","MT",66.7,2014
"New Zealand Shelf","PAUASPAU5A",1993,"reported","TC","MT",62.4,2014
"New Zealand Shelf","PAUASPAU5A",1994,"reported","TC","MT",58.3,2014
"New Zealand Shelf","PAUASPAU5A",1995,"reported","TC","MT",62.8,2014
"New Zealand Shelf","PAUASPAU5A",1996,"reported","TC","MT",99.2,2014
"New Zealand Shelf","PAUASPAU5A",1997,"reported","TC","MT",88.4,2014
"New Zealand Shelf","PAUASPAU5A",1998,"reported","TC","MT",58.3,2014
"New Zealand Shelf","PAUASPAU5A",1999,"reported","TC","MT",84.4,2014
"New Zealand Shelf","PAUASPAU5A",2000,"reported","TC","MT",57.4,2014
"New Zealand Shelf","PAUASPAU5A",2001,"reported","TC","MT",55.6,2014
"New Zealand Shelf","PAUASPAU5A",2002,"reported","TC","MT",81,2014
"New Zealand Shelf","PAUASPAU5A",2003,"reported","TC","MT",73.4,2014
"New Zealand Shelf","PAUASPAU5A",2004,"reported","TC","MT",63.4,2014
"New Zealand Shelf","PAUASPAU5A",2005,"reported","TC","MT",64.7,2014
"New Zealand Shelf","PAUASPAU5A",2006,"reported","TC","MT",79.5,2014
"New Zealand Shelf","PAUASPAU5A",2007,"reported","TC","MT",43.6,2014
"New Zealand Shelf","PAUASPAU5A",2008,"reported","TC","MT",41.8,2014
"New Zealand Shelf","PAUASPAU5A",2009,"reported","TC","MT",53,2014
"New Zealand Shelf","PAUASPAU5A",2010,"reported","TC","MT",40.2,2014
"New Zealand Shelf","PAUASPAU5A",2011,"reported","TC","MT",46.7,2014
"New Zealand Shelf","PAUASPAU5A",2012,"reported","TC","MT",53.4,2014
"New Zealand Shelf","PAUASPAU5A",2013,"reported","TC","MT",56.2,2014
"New Zealand Shelf","PAUASPAU5A",2014,"reported","TC","MT",45.9,2014
"Patagonian Shelf","PCEELARGS",1980,"reported","TC","MT",6720,2014
"Patagonian Shelf","PCEELARGS",1981,"reported","TC","MT",4700,2014
"Patagonian Shelf","PCEELARGS",1982,"reported","TC","MT",8980,2014
"Patagonian Shelf","PCEELARGS",1983,"reported","TC","MT",9960,2014
"Patagonian Shelf","PCEELARGS",1984,"reported","TC","MT",4310,2014
"Patagonian Shelf","PCEELARGS",1985,"reported","TC","MT",10100,2014
"Patagonian Shelf","PCEELARGS",1986,"reported","TC","MT",16200,2014
"Patagonian Shelf","PCEELARGS",1987,"reported","TC","MT",18700,2014
"Patagonian Shelf","PCEELARGS",1988,"reported","TC","MT",20000,2014
"Patagonian Shelf","PCEELARGS",1989,"reported","TC","MT",22300,2014
"Patagonian Shelf","PCEELARGS",1990,"reported","TC","MT",36000,2014
"Patagonian Shelf","PCEELARGS",1991,"reported","TC","MT",20500,2014
"Patagonian Shelf","PCEELARGS",1992,"reported","TC","MT",27200,2014
"Patagonian Shelf","PCEELARGS",1993,"reported","TC","MT",29300,2014
"Patagonian Shelf","PCEELARGS",1994,"reported","TC","MT",23100,2014
"Patagonian Shelf","PCEELARGS",1995,"reported","TC","MT",25800,2014
"Patagonian Shelf","PCEELARGS",1996,"reported","TC","MT",23800,2014
"Patagonian Shelf","PCEELARGS",1997,"reported","TC","MT",23400,2014
"Patagonian Shelf","PCEELARGS",1998,"reported","TC","MT",27400,2014
"Patagonian Shelf","PCEELARGS",1999,"reported","TC","MT",24500,2014
"Patagonian Shelf","PCEELARGS",2000,"reported","TC","MT",17400,2014
"Patagonian Shelf","PCEELARGS",2001,"reported","TC","MT",22000,2014
"Patagonian Shelf","PCEELARGS",2002,"reported","TC","MT",19600,2014
"Patagonian Shelf","PCEELARGS",2003,"reported","TC","MT",16100,2014
"Patagonian Shelf","PCEELARGS",2004,"reported","TC","MT",19200,2014
"Patagonian Shelf","PCEELARGS",2005,"reported","TC","MT",20700,2014
"Patagonian Shelf","PCEELARGS",2006,"reported","TC","MT",23500,2014
"Patagonian Shelf","PCEELARGS",2007,"reported","TC","MT",24300,2014
"Patagonian Shelf","PCEELARGS",2008,"reported","TC","MT",19900,2014
"Patagonian Shelf","PCEELARGS",2009,"reported","TC","MT",20100,2014
"Patagonian Shelf","PCEELARGS",2010,"reported","TC","MT",20100,2014
"Patagonian Shelf","PCEELARGS",2011,"reported","TC","MT",20400,2014
"Patagonian Shelf","PCEELARGS",2012,"reported","TC","MT",13700,2014
"Patagonian Shelf","PCEELARGS",2013,"reported","TC","MT",10700,2014
"Patagonian Shelf","PCEELARGS",2014,"reported","TC","MT",9480,2014
"Humboldt Current","PCEELCSCH",1978,"reported","TL","MT",6270,2014
"Humboldt Current","PCEELCSCH",1979,"reported","TL","MT",4670,2014
"Humboldt Current","PCEELCSCH",1980,"reported","TL","MT",4270,2014
"Humboldt Current","PCEELCSCH",1981,"reported","TL","MT",4280,2014
"Humboldt Current","PCEELCSCH",1982,"reported","TL","MT",2340,2014
"Humboldt Current","PCEELCSCH",1983,"reported","TL","MT",2150,2014
"Humboldt Current","PCEELCSCH",1984,"reported","TL","MT",2800,2014
"Humboldt Current","PCEELCSCH",1985,"reported","TL","MT",3020,2014
"Humboldt Current","PCEELCSCH",1986,"reported","TL","MT",5730,2014
"Humboldt Current","PCEELCSCH",1987,"reported","TL","MT",8280,2014
"Humboldt Current","PCEELCSCH",1988,"reported","TL","MT",9190,2014
"Humboldt Current","PCEELCSCH",1989,"reported","TL","MT",9520,2014
"Humboldt Current","PCEELCSCH",1990,"reported","TL","MT",6490,2014
"Humboldt Current","PCEELCSCH",1991,"reported","TL","MT",4770,2014
"Humboldt Current","PCEELCSCH",1992,"reported","TL","MT",3420,2014
"Humboldt Current","PCEELCSCH",1993,"reported","TL","MT",2410,2014
"Humboldt Current","PCEELCSCH",1994,"reported","TL","MT",2790,2014
"Humboldt Current","PCEELCSCH",1995,"reported","TL","MT",3280,2014
"Humboldt Current","PCEELCSCH",1996,"reported","TL","MT",3270,2014
"Humboldt Current","PCEELCSCH",1997,"reported","TL","MT",3370,2014
"Humboldt Current","PCEELCSCH",1998,"reported","TL","MT",3580,2014
"Humboldt Current","PCEELCSCH",1999,"reported","TL","MT",3670,2014
"Humboldt Current","PCEELCSCH",2000,"reported","TL","MT",3390,2014
"Humboldt Current","PCEELCSCH",2001,"reported","TL","MT",3340,2014
"Humboldt Current","PCEELCSCH",2002,"reported","TL","MT",2430,2014
"Humboldt Current","PCEELCSCH",2003,"reported","TL","MT",2970,2014
"Humboldt Current","PCEELCSCH",2004,"reported","TL","MT",3750,2014
"Humboldt Current","PCEELCSCH",2005,"reported","TL","MT",1810,2014
"Humboldt Current","PCEELCSCH",2006,"reported","TL","MT",2550,2014
"Humboldt Current","PCEELCSCH",2007,"reported","TL","MT",2320,2014
